id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,1,data_tbl,no trend,0,0.2206713619198468,1.224744871391589,0.6,6.0,16.666666666666668,1.75,6.5,2023-05-27 12:36:31
2,1,data_tbl,no trend,0,0.1045882628289556,1.623005342401378,0.4222222222222222,19.0,123.0,0.5555555555555556,9.0,2023-05-27 12:37:12
3,1,data_tbl,no trend,0,0.07150541644487429,1.802254227558332,0.3523809523809524,37.0,399.0,0.3333333333333333,9.666666666666668,2023-05-27 12:37:52
4,1,data_tbl,no trend,0,0.07150541644487429,1.802254227558332,0.3523809523809524,37.0,399.0,0.3333333333333333,9.666666666666668,2023-05-27 12:37:52
