id,req_type,reciever_DT_ID,API_ID,value,created
53,GET,None,6,12.0,2023-08-24 01:20:45
54,GET,None,6,8.0,2023-08-24 01:20:46
55,GET,None,6,6.0,2023-08-24 01:20:48
56,GET,None,6,10.0,2023-08-24 01:20:49
57,GET,None,6,9.0,2023-08-24 01:20:49
58,GET,None,6,7.0,2023-08-24 01:20:49
59,GET,None,6,7.0,2023-08-24 01:20:49
60,GET,None,6,11.0,2023-08-24 01:20:49
61,GET,None,6,8.0,2023-08-24 01:20:50
62,GET,None,6,7.0,2023-08-24 01:20:51
63,GET,None,6,8.0,2023-08-24 01:20:52
64,GET,None,6,7.0,2023-08-24 01:20:52
65,GET,None,6,11.0,2023-08-24 01:20:52
66,GET,None,6,9.0,2023-08-24 01:20:52
67,GET,None,6,9.0,2023-08-24 01:20:53
68,GET,None,6,5.0,2023-08-24 01:20:53
69,GET,None,6,5.0,2023-08-24 01:20:53
70,GET,None,6,13.0,2023-08-24 01:20:55
71,GET,None,6,1.0,2023-08-24 01:20:55
72,GET,None,6,11.0,2023-08-24 01:20:55
73,GET,None,6,15.0,2023-08-24 01:20:55
74,GET,None,6,8.0,2023-08-24 01:20:56
75,GET,None,6,12.0,2023-08-24 01:20:57
76,GET,None,6,3.0,2023-08-24 01:20:57
77,GET,None,6,8.0,2023-08-24 01:20:57
78,GET,None,6,5.0,2023-08-24 01:20:57
79,GET,None,6,16.0,2023-08-24 01:20:57
80,GET,None,6,6.0,2023-08-24 01:20:57
81,GET,None,6,4.0,2023-08-24 01:20:58
82,GET,None,6,11.0,2023-08-24 01:20:58
83,GET,None,6,4.0,2023-08-24 01:20:59
84,GET,None,6,2.0,2023-08-24 01:20:59
85,GET,None,6,1.0,2023-08-24 01:21:00
86,GET,None,6,12.0,2023-08-24 01:21:00
87,GET,None,6,15.0,2023-08-24 01:21:01
88,GET,None,6,3.0,2023-08-24 01:21:02
89,GET,None,6,8.0,2023-08-24 01:21:02
90,GET,None,6,10.0,2023-08-24 01:21:03
91,GET,None,6,11.0,2023-08-24 01:21:04
92,GET,None,6,13.0,2023-08-24 01:21:05
93,GET,None,6,2.0,2023-08-24 01:21:07
94,GET,None,6,5.0,2023-08-24 01:21:09
95,GET,None,6,13.0,2023-08-24 01:21:11
96,GET,None,6,4.0,2023-08-24 01:21:14
97,GET,None,6,2.0,2023-08-24 01:21:14
98,GET,None,6,5.0,2023-08-24 01:21:18
99,GET,None,6,5.0,2023-08-24 01:21:19
100,GET,None,6,16.0,2023-08-24 01:21:26
101,GET,None,6,3.0,2023-08-24 01:21:29
102,GET,None,6,6.0,2023-08-24 01:21:31
103,GET,None,6,4.0,2023-08-24 01:21:32
104,GET,None,6,4.0,2023-08-24 01:21:34
105,GET,None,6,7.0,2023-08-24 01:21:35
106,GET,None,6,18.0,2023-08-24 01:21:36
107,GET,None,6,10.0,2023-08-24 01:21:39
108,GET,None,6,12.0,2023-08-24 01:21:45
109,GET,None,6,3.0,2023-08-24 01:21:47
110,GET,None,6,9.0,2023-08-24 01:21:51
111,GET,None,6,6.0,2023-08-24 01:21:52
112,GET,None,6,1.0,2023-08-24 01:21:54
113,GET,None,6,10.0,2023-08-24 01:21:56
114,GET,None,6,7.0,2023-08-24 01:22:03
115,GET,None,6,3.0,2023-08-24 01:22:07
116,GET,None,6,5.0,2023-08-24 01:22:11
117,GET,None,6,12.0,2023-08-24 01:22:15
118,GET,None,6,8.0,2023-08-24 01:22:22
119,GET,None,6,2.0,2023-08-24 01:22:32
120,GET,None,6,9.0,2023-08-24 01:22:34
121,GET,None,6,10.0,2023-08-24 01:22:38
122,GET,None,6,8.0,2023-08-24 01:22:52
123,GET,None,6,10.0,2023-08-24 01:22:55
124,GET,None,6,11.0,2023-08-24 01:22:59
125,GET,None,6,5.0,2023-08-24 01:23:10
126,GET,None,6,3.0,2023-08-24 01:23:14
127,GET,None,6,2.0,2023-08-24 01:23:16
128,GET,None,6,9.0,2023-08-24 01:23:27
129,GET,None,6,9.0,2023-08-24 01:23:31
130,GET,None,6,8.0,2023-08-24 01:23:35
131,GET,None,6,9.0,2023-08-24 01:23:45
132,GET,None,6,8.0,2023-08-24 01:23:47
133,GET,None,6,5.0,2023-08-24 01:23:50
134,GET,None,6,7.0,2023-08-24 01:24:03
135,GET,None,6,9.0,2023-08-24 01:24:07
136,GET,None,6,3.0,2023-08-24 01:24:10
137,GET,None,6,13.0,2023-08-24 01:24:22
138,GET,None,6,5.0,2023-08-24 01:24:24
139,GET,None,6,9.0,2023-08-24 01:24:27
