id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,1,data_tbl,no trend,0,0.2888443663464848,1.0606601717798212,0.4,4.0,8.0,0.0,5.0,2023-05-27 14:26:29
2,1,data_tbl,no trend,0,0.4067868333984652,0.8295613557843402,0.2,9.0,93.0,0.0,5.0,2023-05-27 14:27:04
3,1,data_tbl,no trend,0,0.25053597441363795,1.1490485194281397,0.2545454545454545,14.0,128.0,0.0,5.0,2023-05-27 14:27:11
4,1,data_tbl,no trend,0,0.7288897630200153,0.34660277212722007,0.06666666666666667,7.0,299.6666666666667,0.0,5.0,2023-05-27 14:27:47
5,1,data_tbl,no trend,0,0.7288897630200153,0.34660277212722007,0.06666666666666667,7.0,299.6666666666667,0.0,5.0,2023-05-27 14:27:47
