id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,2,data_tbl,no trend,0,1.0,0.0,-0.1,-1.0,13.0,0.0,12.0,2023-08-16 22:57:28
2,2,data_tbl,no trend,0,0.3496751758850567,-0.9352195295828244,-0.24444444444444444,-11.0,114.33333333333331,-0.16666666666666666,11.75,2023-08-16 22:57:59
3,2,data_tbl,no trend,0,0.20631411106195463,-1.263765768735757,-0.24761904761904763,-26.0,391.3333333333333,-0.16666666666666666,11.166666666666666,2023-08-16 22:58:29
4,2,data_tbl,no trend,0,0.20631411106195463,-1.263765768735757,-0.24761904761904763,-26.0,391.3333333333333,-0.16666666666666666,11.166666666666666,2023-08-16 22:58:29
