id,req_type,reciever_DT_ID,API_ID,value,created
1,GET,None,10,3.0,2023-08-24 00:23:34
2,GET,None,10,3.0,2023-08-24 00:23:34
3,GET,None,10,4.0,2023-08-24 00:23:35
4,GET,None,10,3.0,2023-08-24 00:23:36
5,GET,None,10,5.0,2023-08-24 00:23:36
6,GET,None,10,3.0,2023-08-24 00:23:37
7,GET,None,10,3.0,2023-08-24 00:23:37
8,GET,None,10,3.0,2023-08-24 00:23:41
9,GET,None,10,4.0,2023-08-24 00:23:41
10,GET,None,10,3.0,2023-08-24 00:23:42
11,GET,None,10,3.0,2023-08-24 00:23:43
12,GET,None,10,3.0,2023-08-24 00:23:43
13,GET,None,10,3.0,2023-08-24 00:23:43
14,GET,None,10,3.0,2023-08-24 00:23:43
15,GET,None,10,3.0,2023-08-24 00:23:46
16,GET,None,10,3.0,2023-08-24 00:23:47
17,GET,None,10,7.0,2023-08-24 00:23:48
18,GET,None,10,3.0,2023-08-24 00:23:48
19,GET,None,10,3.0,2023-08-24 00:23:49
20,GET,None,10,3.0,2023-08-24 00:23:51
21,GET,None,10,5.0,2023-08-24 00:23:51
22,GET,None,10,3.0,2023-08-24 00:23:58
23,GET,None,10,5.0,2023-08-24 00:23:58
24,GET,None,10,4.0,2023-08-24 00:23:58
25,GET,None,10,4.0,2023-08-24 00:23:58
26,GET,None,10,4.0,2023-08-24 00:23:58
27,GET,None,10,3.0,2023-08-24 00:23:58
28,GET,None,10,3.0,2023-08-24 00:23:58
29,GET,None,10,3.0,2023-08-24 00:24:05
30,GET,None,10,4.0,2023-08-24 00:24:05
31,GET,None,10,4.0,2023-08-24 00:24:05
32,GET,None,10,4.0,2023-08-24 00:24:05
33,GET,None,10,3.0,2023-08-24 00:24:06
34,GET,None,10,3.0,2023-08-24 00:24:06
35,GET,None,10,3.0,2023-08-24 00:24:06
36,GET,None,10,3.0,2023-08-24 00:24:10
37,GET,None,10,5.0,2023-08-24 00:24:10
38,GET,None,10,4.0,2023-08-24 00:24:10
39,GET,None,10,3.0,2023-08-24 00:24:10
40,GET,None,10,3.0,2023-08-24 00:24:10
41,GET,None,10,3.0,2023-08-24 00:24:11
42,GET,None,10,5.0,2023-08-24 00:24:12
43,GET,None,10,4.0,2023-08-24 00:24:23
44,GET,None,10,3.0,2023-08-24 00:24:23
45,GET,None,10,3.0,2023-08-24 00:24:24
46,GET,None,10,5.0,2023-08-24 00:24:24
47,GET,None,10,3.0,2023-08-24 00:24:24
48,GET,None,10,3.0,2023-08-24 00:24:24
49,GET,None,10,3.0,2023-08-24 00:24:24
50,GET,None,10,3.0,2023-08-24 00:24:29
51,GET,None,10,3.0,2023-08-24 00:24:29
52,GET,None,10,3.0,2023-08-24 00:24:29
53,GET,None,10,3.0,2023-08-24 00:24:29
54,GET,None,10,4.0,2023-08-24 00:24:30
55,GET,None,10,3.0,2023-08-24 00:24:31
56,GET,None,10,3.0,2023-08-24 00:24:31
57,GET,None,10,3.0,2023-08-24 00:24:40
58,GET,None,10,3.0,2023-08-24 00:24:40
59,GET,None,10,5.0,2023-08-24 00:24:41
60,GET,None,10,3.0,2023-08-24 00:24:41
61,GET,None,10,4.0,2023-08-24 00:24:42
62,GET,None,10,4.0,2023-08-24 00:24:43
63,GET,None,10,4.0,2023-08-24 00:24:44
64,GET,None,10,6.0,2023-08-24 00:24:52
65,GET,None,10,4.0,2023-08-24 00:24:53
66,GET,None,10,3.0,2023-08-24 00:24:53
67,GET,None,10,3.0,2023-08-24 00:24:53
68,GET,None,10,3.0,2023-08-24 00:24:54
69,GET,None,10,5.0,2023-08-24 00:24:55
70,GET,None,10,3.0,2023-08-24 00:24:55
71,GET,None,10,3.0,2023-08-24 00:24:58
72,GET,None,10,4.0,2023-08-24 00:24:58
73,GET,None,10,3.0,2023-08-24 00:24:58
74,GET,None,10,3.0,2023-08-24 00:24:59
