id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,2,data_tbl,no trend,0,1.0,0.0,-1.0,-1.0,1.0,-3.0,8.0,2023-08-24 01:20:05
2,2,data_tbl,no trend,0,1.0,0.0,-1.0,-1.0,1.0,-3.0,8.0,2023-08-24 01:20:50
3,1,data_tbl,no trend,0,0.6809895123572245,0.411113225896519,0.2,3.0,23.666666666666668,0.0,11.0,2023-08-24 01:20:50
4,2,data_tbl,no trend,0,1.0,0.0,-1.0,-1.0,1.0,-3.0,8.0,2023-08-24 01:21:35
5,1,data_tbl,no trend,0,0.5216577613807118,0.6407921075822212,0.17777777777777778,8.0,119.33333333333331,0.2,10.1,2023-08-24 01:21:35
6,2,data_tbl,no trend,0,1.0,0.0,-1.0,-1.0,1.0,-3.0,8.0,2023-08-24 01:22:20
7,1,data_tbl,no trend,0,1.0,0.0,-0.009523809523809525,-1.0,396.3333333333333,0.0,11.0,2023-08-24 01:22:20
8,2,data_tbl,no trend,0,1.0,0.0,-1.0,-1.0,1.0,-3.0,8.0,2023-08-24 01:22:20
9,1,data_tbl,no trend,0,1.0,0.0,-0.009523809523809525,-1.0,396.3333333333333,0.0,11.0,2023-08-24 01:22:20
