id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,1,data_tbl,no trend,0,1.0,0.0,-0.1,-1.0,13.0,0.0,7.0,2023-08-08 12:58:44
2,1,data_tbl,no trend,0,0.361976326956698,-0.911605688194146,-0.24444444444444444,-11.0,120.33333333333331,-0.2222222222222222,8.5,2023-08-08 12:59:39
3,1,data_tbl,no trend,0,0.316704823946919,-1.001252348643518,-0.2,-21.0,399.0,-0.125,7.875,2023-08-08 13:00:50
4,1,data_tbl,no trend,0,0.316704823946919,-1.001252348643518,-0.2,-21.0,399.0,-0.125,7.875,2023-08-08 13:00:50
