id,DT_ID,type,trend,h,p,z,tau,s,var_s,slope,intercept,created
1,2,data_tbl,no trend,0,0.05111967984818944,-1.9504737440137347,-0.3956043956043956,-36.0,322.0,-0.3333333333333333,10.166666666666666,2023-05-27 14:26:23
2,2,data_tbl,no trend,0,0.09129401065032083,-1.6886109511121548,-0.23692307692307693,-77.0,2025.6666666666667,-0.13636363636363635,9.704545454545457,2023-05-27 14:27:03
3,2,data_tbl,no trend,0,0.296239381120748,-1.04453187215897,-0.1153846153846154,-90.0,7260.0,-0.046536796536796536,8.907467532467532,2023-05-27 14:27:44
4,2,data_tbl,no trend,0,0.296239381120748,-1.04453187215897,-0.1153846153846154,-90.0,7260.0,-0.046536796536796536,8.907467532467532,2023-05-27 14:27:44
